Dates,AMZN,WFC,BAC,NFLX,GOLD,AAPL
2009-05-28,-0.13346096782193073,-0.14005198474958325,-0.10327663658577801,-0.0629166457760667,0.01688103257480189,-0.07216967644119332
2009-02-26,-0.040963874433339376,-0.07991944302346898,-0.05457910542882394,-0.041796418738915264,-0.059288539337295054,-0.017911937838971936
2008-07-17,0.04648243925298057,0.0927007646310174,0.02984337999338771,0.030162484867334305,0.06176475915234869,0.00937123380814997
2008-05-14,-0.057623071118307,-0.06646625703478137,-0.09026126780969856,-0.03423426484686143,-0.039572615033046876,-0.05350905820632057
2008-12-24,-0.06602965809782502,0.013237886289268586,-0.04177541791104977,0.013992546172304277,-0.05933253015646234,-0.025102848408202316
2008-02-08,-0.05887701872618256,-0.028601676365498596,-0.06485016399559906,-0.05519782655256933,-0.06789308989226361,-0.027696619390125354
2008-03-11,0.05338161843040501,0.02508180764510537,-0.018648001029701544,0.16407012886512917,0.11560145700636437,0.043284769270561574
2008-10-21,-0.08484294224158295,-0.0003546180358611206,-0.03741098945408372,-0.07611877644741116,-0.08129740201277502,-0.05631399864164477
2008-09-19,-0.004510155496466495,-0.007804229036368127,-0.06415786964324455,-0.029877776749439477,-0.024759239862520488,0.013110305333461136
2008-08-18,-0.04429897663759541,-0.03110471767045697,-0.02373102537025129,0.0027997995726354308,0.0028208493018853087,-0.002231197820337205
2009-03-30,-0.07058204421954328,-0.11881923156373375,-0.13504388543776713,-0.05770125809681548,-0.006094662973820331,-0.04695881153666592
2008-08-01,0.03117025915511107,-0.04020096809927354,-0.056986765963938035,-0.06172840828903592,0.04716980962322137,-0.03883156102519758
2008-09-02,0.06595222770357112,0.0026177777374634115,0.04221856226017029,0.05842107440626276,0.28423420040940983,0.040034195853557275
2009-03-13,0.08507345086809681,0.17406440729679562,0.20969017932106881,0.09398308795386012,0.01367938921492362,0.1105504268747366
2009-01-08,-0.02898553614350874,-0.023350599386792403,-0.05975048422611362,-0.031818152163638924,-0.0491349513853786,-0.04977280823971364
2008-01-22,0.07731832468796163,0.07666035781859826,0.07751401075467612,0.04835681692887417,0.06914118086537835,0.05315831642378588
2008-03-26,-0.04610490201174822,-0.01163200260641839,0.010369400145665564,-0.005821748108907232,-0.05990464165443088,-0.03590282773504505
2008-05-29,-0.01452382405598962,-0.13801714382578212,-0.13662604833825764,0.008558528623201944,-0.017378763034037736,-0.013910212075127548
2008-11-05,-0.0297173124033423,0.028547808517980666,0.01783059215735361,0.01027245450712111,-0.01879146058773884,-0.006997679477183549
2009-02-09,0.14392427293969057,0.107803710353082,0.07591240703154534,0.016357211231205593,-0.01502063954698074,0.05626400249167163
2008-06-30,-0.0010883595680274416,-0.015976779935745755,-0.056987799567935093,0.002609817446351137,-0.04956154249897138,-0.04320660799460452
2009-02-24,0.07103948964021645,0.13062726783573297,0.1647482718254547,0.08459867916315145,0.08985157415554101,0.07670169911305647
2008-11-20,0.013428277251722909,0.04895561455222386,0.07473743326488957,0.007600040508270567,-0.015458228749156255,0.007812541817610263
2008-09-17,0.03312583147340353,-0.049159923886462065,-0.007471216299807182,0.1230646722632911,0.09757011627482481,-0.0017340257997109365
2009-01-23,-0.04139131930262052,-0.07657068695945846,-0.05442967626761375,-0.015553201053862376,0.08140324727397275,-0.005313155882539555
2008-04-10,-0.03669169483289103,-0.11977318366436285,-0.13594612843849818,0.017594298143898124,-0.059212571992648844,-0.04673854546511835
2008-02-06,0.0658670252096738,0.08615134365953248,0.06661945832243754,-0.029640114151513353,0.08168732726825856,0.03437499505435615
2008-05-12,-0.02033568732407387,-0.018902899834503217,-0.0578073006334362,0.054545428063258905,0.017022569287638678,-0.020939673507975876
2008-07-15,0.05320434192819046,0.10313568267482487,0.0451339475228949,-0.01586208698440561,0.06512475197502865,-0.03138966500784701
2008-12-22,0.014160001956255108,0.036301350624885265,0.0020243378720166127,0.0021023607349748286,0.0031428745814732206,-0.018894862137541657
2008-06-13,-0.02660377070588882,-0.005617980006876744,-0.05252529741472711,0.0062937335528696625,-0.08117351863497513,0.007054093141058315
2008-10-24,0.00019380347942687948,-0.03256894440899638,-0.012082450602787231,-0.017720696274342917,0.05145691053257373,0.0008894279871360933
2009-01-06,-0.028682162519415355,-0.03950537622008721,-0.033812901169287035,-0.011319383982380082,-0.03862021312822739,-0.03499221005278064
2008-05-27,0.030726275904759515,-0.023605145530159688,-0.05063293296528937,-0.031127007843732235,0.03281201088001717,-0.008403323243802219
2008-12-05,0.04123114739463052,0.009890126934404497,0.07137253705193025,0.0018463616801835947,0.016627119008812974,0.005804482001246614
2009-03-11,-0.04387433668308993,0.01160680806551806,-0.006588591039035863,0.05934390441293891,0.06571261360115543,-0.001385073246843338
2008-11-03,-0.03733233467333563,-0.0028684089443095084,-0.03537211149823438,-0.01635354000734235,-0.003014541115148095,0.010402226042577789
2008-10-02,0.02484353461184896,0.031643332794483836,0.0,0.01733290450036118,-0.018141831446798817,-0.01658659162246734
2008-02-21,0.012022009764993236,0.017079113349492303,0.06340717448669886,0.026425614988523582,0.006998879939990044,-0.0010468231468353517
2008-03-24,0.0852970048348225,0.01919120836482824,0.03304597957081645,0.026083928181736882,-0.04420350566106568,0.0848858838993729
2008-04-25,-0.02117352081227797,-0.035978470176833754,-0.007649489276900678,0.06107634035639409,-0.004363045992398784,0.029837896150100685
2008-07-30,0.03189737310362162,-0.05545867277142413,-0.011212389345045648,0.02706906815340937,-0.022202697391083603,-0.043147486245198596
2008-09-15,-0.023094674292356343,-0.06351548442394161,-0.020552797229572706,-0.020599884524807432,-0.037048151575799326,-0.015031023085224082
2008-08-14,0.0350972255240769,0.02326498968407198,-0.0101302020795897,0.03278691401866185,0.01613405104403509,0.030741975700171897
2008-06-11,-0.0491918363867444,-0.02928709851782474,-0.05994156653551319,-0.03533993141342229,-0.03053435114503822,-0.029503232148768377
2009-01-21,-0.05838876403876636,-0.06748712691137115,-0.12986004050372102,-0.03663459550596149,-0.01732281061608021,-0.024541278547264067
2008-11-18,-0.01687599344195434,-0.005534234228747881,-0.09830200795751332,-0.015791101370157712,0.024999960263571097,-0.02266544782819313
2008-03-07,-0.03073846602261987,-0.01583907660813333,-0.03865216426411311,-0.041257435454652214,0.0006254051923064718,-0.06574671152651679
2008-02-04,0.06672153567012873,-0.09395388729519127,-0.07319588166061641,0.09050548632269617,0.09000003337860107,0.046295128638317085
2008-04-08,-0.020270255840261098,-0.19491116086475868,-0.2791990896494191,-0.029126253174129313,-0.013761454344538682,-0.028113888895268113
2008-10-17,-0.028374357176531695,-0.10554564158907043,-0.14506173679839907,-0.02322580075536851,0.01133719105666442,-0.03100205144158652
2009-03-26,0.002230719784848345,0.06933339436848951,0.1498194818449845,-0.01420078750573217,0.030755954776266137,0.10895575727253237
2008-08-21,-0.010521988311063213,-0.06920202911441475,-0.1569858740919321,0.015745419108327274,0.02035693055804355,-0.013857351595265133
2009-04-15,0.02617584334060763,0.08506365919653747,0.20297954856928424,0.002638582844984194,0.11068595846327445,0.023496890276900162
2008-01-18,-0.01753688845682344,-0.024691392183120553,-0.02476777809091235,0.0868420023997456,-0.07504919495243456,0.014967406843237052
2008-02-19,0.00851931014487417,0.2031645569238234,0.2126983547907526,0.05901941060702076,-0.0037243785336563695,0.021399239520085267
2008-12-03,0.004826988291979362,0.043135175431423534,-0.08900521468875666,0.011717615697539374,-0.046728971010644216,0.010529767538259405
2008-09-30,0.1481185280521511,-0.02420572587408365,-0.011494241848790776,0.015536701988582147,0.10616248836223519,-0.005263700267982618
2008-08-29,0.02109482342394342,-0.04857883801169305,-0.09883725201522608,-0.01084837080387091,-0.08002025102812804,-0.037796974918397286
2008-07-28,0.039269237648020594,0.0673546866591892,-0.0064516069489635175,0.03740158662873494,0.0002752083960715357,0.0316498056661203
2008-06-26,0.04123545556554431,-0.058524154750914326,-0.11201299907666984,0.002981815674659938,0.009631218289804178,0.014142693227492176
2009-03-09,-0.03518459300497201,-0.06864867339263092,-0.16636195289145084,-0.03783780272813242,0.04279094449682841,-0.004827257678224228
2009-02-05,0.033197035627836824,0.006964645526498003,0.18201752941253968,0.03426969684354697,-0.0164662122596958,0.04581219271322512
2008-04-23,0.053497898656089005,0.10432273349547083,0.218923995251445,0.0005431048080775103,0.021791115374669046,0.030715332131538542
2009-04-24,-0.006159796390525996,-0.01670144558312403,0.042617918669001664,-0.006243175801854295,0.00780232070501552,0.013300037510872276
2008-06-09,-0.04610737689196587,-0.11093418979090641,-0.15328463190015573,-0.016388975123779348,-0.028903198242187456,-0.048948977616079525
2009-02-20,0.002377203320225618,-0.01253725877448697,-0.01379317205385755,0.01916131930845033,0.013552971221288068,-0.0056034623690832674
2008-03-05,0.011383418509140375,-0.011487335159652168,-0.006993000580457598,0.03542233663311589,0.009438925435569567,0.032975119130923325
2008-05-08,-0.035954400623232186,-0.10825690620592898,-0.10739430899871494,0.0002631639278498632,0.009350665203936792,-0.021416322219789174
2008-12-18,0.009729241229659902,-0.017146776495761018,0.017751414734418214,-0.016311431754106542,-0.03860010232733835,-0.018788082857492117
2008-10-15,0.009153680594732538,-0.09909281813357484,-0.21317828239554126,-0.01952393671438879,0.01713060436811409,-0.017674891228953382
2008-08-12,-0.028166779972402356,-0.14252518778741352,-0.11083745173051374,-0.0008183493071390879,-0.011842125340511878,-0.0425190537222091
2008-07-11,0.050597740015168924,0.062330673268241155,0.18836567493560885,0.0062789676453560705,-0.044740355241277285,0.02516783948521395
2009-03-24,-0.03413345256243472,-0.03146257469029512,-0.06060600334652988,-0.03364075876824446,-0.007805932189420384,-0.045826542284368
2009-04-27,0.04728094638469882,0.13784017976299823,0.19354831076008439,0.0272318588900462,-0.11520090935351113,0.027558625343614418
2009-04-30,-0.012018470893037647,0.12577161339838816,0.16632020795255342,-0.029516207322438648,-0.024452221764380444,0.023814847942754902
2008-08-27,-0.04460393484935221,-0.1398217916736062,-0.24242426045405951,0.00760347765339886,0.05240893729448426,-0.04423912574190292
2008-01-16,0.043747965697115365,-0.12509965136555146,-0.15058825997745284,-0.010620514517405422,-0.051036233604354164,0.0021607831933720956
2008-04-21,-0.018611176920042993,0.045537342517790735,0.09418287048976914,-0.03135589632530822,-0.09517601197029113,0.009191993923670427
2008-03-20,0.0007968005906062725,-0.013937269494084026,-0.1443037788257867,0.08136484114891296,0.04394810170373087,0.014056020650668355
2008-06-24,0.021019164419710634,-0.214664259453339,0.005917153919925866,-0.009708779814120438,-0.04313319598843379,0.0031048983040873335
2008-05-23,0.0168433274391544,-0.01799783969711566,-0.032352979537936366,0.047930290353838556,0.05481429797532145,-0.02343579228016357
2009-02-03,-0.04601221358467589,-0.009163794719462381,-0.021276575700436062,-0.007016619212611985,-0.02974361843532991,-0.04709080589183323
2009-01-02,0.004662394083122523,0.29248564141270816,0.3509316353981691,0.026171146876851292,-0.014446788567171853,0.008196750562555088
2008-12-01,0.06000953887948013,0.11091231997051976,0.21839087515624644,-0.0158123143629203,-0.05827669648845313,0.058206664157470556
2008-10-30,0.031853874975827035,-0.07085347093681382,-0.0716981322199216,-0.04612587218789166,0.059984810727148785,0.03440593820220128
2008-11-14,0.018873459317131802,0.2547659956760704,0.27032518355322765,0.08475951811494054,0.0626790829232795,0.0365985415023935
2008-10-13,-0.015508354975879324,-0.004834233220798012,-0.004800033569335893,-0.006260932892208637,-0.01921131423520428,0.0023883549930296954
2008-09-11,-0.017356984457222446,-0.05829286339227446,-0.02411569511092404,-0.023437531544796664,0.013058390233169126,-0.013363750403444397
2008-03-03,0.05343622276019189,0.06116432884096734,0.047775939646086396,0.05032261387788384,-0.03256441992467651,0.049034021711511944
2008-01-31,0.00605890232182138,0.21249996854199216,0.3254717182714173,0.04299754269528999,0.16795234357099798,0.019417519840573938
2008-04-04,-0.014145687880194102,-0.11855663514843895,-0.17319103939862635,-0.015076591111510607,-0.010207149161528206,0.002356394838465503
2008-05-06,0.013780383990822598,0.033138353725170155,0.05738882459226491,-0.0038268435330734984,0.012132171561172633,0.006073080990368407
2008-07-09,0.04890692031837318,0.04088048013364398,-0.006784221801098722,0.03289318991567125,-0.033563049677374,0.035536916777928695
2009-02-18,-0.023513723074276016,-0.015105740877629392,0.06147538233773053,0.004881484629278399,0.0,0.011470489342980672
2008-12-16,0.005199136706147245,0.03374240307684606,0.014157031375087392,-0.03516079945568873,0.03410847981770826,0.002323843174560025
2009-05-12,-0.025316463583063498,-0.08842734071573455,-0.08629445371829503,-0.011268298811702548,-0.03268366424165525,0.003709565862113351
2009-05-18,-0.016897068484282962,-0.04296874102631876,-0.06944444628409407,-0.04194955314842208,-0.02603838465417918,-0.03437123110630247
2008-05-21,0.03139203176949179,-0.04693874757388816,-0.05074622170594123,0.06833717371699155,0.04551236137348291,0.008994304782296458
2008-12-31,0.005646550465066236,-0.02069949729588072,0.014150892116569835,0.013503901326500811,0.006697145537965188,-0.012897086663702262
2008-10-28,0.008353884393248467,0.16034983720459994,0.21705428477011646,0.02314163785311152,0.001511921303959829,0.05812276232056468
2008-03-18,0.037892177367938595,-0.04711055253804963,-0.09681525621371978,-0.015992673637356902,-0.026871963114456277,0.0367713757911734
2008-02-15,0.010991939118188965,0.02043503390793111,0.021156504273913468,-0.0018574838394334048,-0.07725720777175638,0.006568034295863168
2008-09-26,-0.0037535711559519847,-0.04651158492543972,-0.0027624283920971715,0.03396138781377456,-0.018157330609771205,0.013833272407367758
2008-08-25,-0.013511769508035343,0.023035240333031393,0.03739612032860551,-0.007648993779715507,0.008561643611917358,-0.009439616439103293
2008-07-24,0.02080866356781752,0.31390726168026806,0.08811747230715605,0.009748352144455907,-0.01731749458980092,0.02590315966358947
2009-03-05,0.030060561700991695,-0.04989918162823348,0.15337424030768454,0.05410862913250347,0.016240473554980817,0.013426755082471153
2009-04-06,-0.023046047373343814,0.022811686815586985,0.18936178285971228,0.03578278471804652,-0.01088064251902321,-0.00366633390973381
2009-05-21,-0.03205128205128205,-0.06794612690021329,-0.13416815376163949,-0.027349380182803307,0.006187703823706148,-0.019821032410155537
2008-08-08,-0.0022516313767591,0.09404566492118249,0.125,-0.011627961133477971,0.015032409286904524,0.016979569220099355
2008-07-07,0.019248598340594114,-0.01271617507326217,-0.019283749451462162,0.028877024590712397,-0.05755634928196118,0.016695965006434887
2008-06-05,0.02162026163716191,-0.022668755152838505,-0.087078677771674,0.014137260303821675,0.0010714530944824219,0.004538696591757763
2009-01-15,-0.014150950736911527,-0.1270426955532633,-0.26051281660031045,0.013530102392516286,0.052443784421841055,-0.023330307606317935
2008-04-02,0.01086248956421576,0.09963766133710905,0.16920946748598875,-0.06796116767042137,-0.02983048002598654,0.031457696798428136
2008-01-29,0.04042476315887589,0.022515199086986515,0.018979815138781664,-0.006510420816657314,-0.0013976559872251881,0.03253688140713695
2008-11-12,0.008606872402342702,0.10794834752628057,0.05471481474737949,-0.04914805823012924,0.053184060945461686,-0.015637381544454376
2008-09-09,0.022552706347083395,-0.008240430596684,-0.04415017148768663,0.009418776823458375,0.008970114762187453,-0.013960204050808334
2009-03-20,-0.014306115731224422,-0.05278592238675517,-0.07159352153387832,0.04142007788897151,-0.042146876894120555,0.0036615973559583903
2009-04-21,0.0037493657166125516,0.02373586231894831,0.05348262527561953,-0.005681802432815686,0.02268820364215074,0.012160471858390531
2009-05-27,-0.024822238963968846,0.026209700290543703,0.07674139292067417,-0.003956061143141509,-0.013109223181460128,0.010973205044010559
2008-02-11,-0.0067960342232030735,-0.01866409905322064,-0.036184202614803485,-0.001544533661089753,-0.012261600915111526,-0.0033275994001055187
2008-09-24,-0.0014928479881528567,0.023023073191211996,0.011376607725109178,-0.016132596766590956,0.0179310502677128,0.019395886567516563
2008-07-22,0.009344629703933682,0.15606646493935905,0.15523060305362435,0.009209329783645748,0.06910565638701405,0.027370557449716504
2008-06-20,0.02308350904673251,0.037240842123105855,0.16163581045969888,0.004673895601424061,0.012991123395124093,0.011992380507646505
2009-03-03,-0.0018097719770157061,0.1403508976717196,0.23637884515399166,-0.05759857150822034,0.05348767683917299,-0.007500159219914537
2008-05-19,-0.036746050914701955,-0.1402504461284918,-0.03525426832296086,-0.059238308779843374,-0.015439443380401707,-0.02486205125669816
2009-01-30,-0.036265520154468156,0.13150227869815478,-0.0442726058350662,-0.011994026882033437,0.005729753545937077,-0.012941709023655212
2008-02-13,0.02473950287741422,-0.01655023001473621,-0.027205943298173163,0.0027819721451609603,0.028185981541668514,0.017193975342237433
2008-04-17,-0.03113083917720416,-0.0770381257881455,-0.09826147256546325,0.008827272093603566,0.004082805071756068,-0.0490120284564165
2008-12-29,-0.03226228307505119,-0.01742302673657603,-0.09304279815231797,-0.06450005615949495,-0.0060993053328869395,-0.027838635801624934
2009-05-06,0.01016397873281738,0.054845357678600104,0.048059193385413534,0.006146497454457833,-0.0005844668921745066,0.021205470724086517
2008-05-02,-0.007781081619679275,0.017200959162233964,0.01851852163326906,0.03559098563239638,-0.01812862333490417,0.011527187842941045
2009-01-13,0.01987562518793684,0.03843197472741111,0.03463200103244524,0.00333417885604792,0.006253694848773028,0.024973764900052986
2008-12-12,0.04069998253219631,-0.0429311557276012,-0.005857715141547204,0.0278629402314865,0.026043126060218302,0.006386940561036392
2008-11-10,-0.022292993630573243,-0.09319411409632394,-0.03619531153481115,-0.005222535080321111,0.04211142129444001,-0.01943119494086787
2008-10-09,-0.008469075255751246,0.06950955683304971,0.013100486873651507,-0.011250006884336305,0.039302466841011574,-0.00878944089306899
2008-08-06,-0.014060443052283156,-0.033891562362657446,-0.0603448913723883,-0.024020270558242962,-0.01198404186637958,0.005723522171464213
2009-03-18,0.046381492916854894,0.06685930127276762,0.03853211843970472,0.03756476291896749,-0.002425880223436372,0.05626803905264266
2008-02-28,-0.010317222849933971,-0.06499033966668988,-0.0362190687690187,-0.033208500417336695,-0.010807828406436681,0.012672622434472869
2008-03-31,0.00025745525413944925,0.025651668898482916,0.05316223023079436,0.001549622309733767,0.05326415543375007,0.014537312799694613
2008-06-03,0.006304655893893729,0.039128651776165535,-0.00696256965184161,0.031201676125658384,-0.00025939149051479315,0.007976940734259141
